transaction_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,payment_method,status,transaction_timestamp,city
T0048127,C04171,P013,Dry Fruits,Grocery,4,1360,5440,UPI,SUCCESS,2026-08-22 05:32:43,Pune
T0048128,C02248,P003,Headphones,Electronics,4,2286,9144,CARD,SUCCESS,2026-08-22 18:35:33,Noida
T0048129,C04080,P014,Flour,Grocery,3,573,1719,UPI,SUCCESS,2026-08-22 08:55:37,Ahmedabad
T0048130,C04779,P021,Cricket Bat,Sports,4,4483,17932,NETBANKING,SUCCESS,2026-08-22 15:13:52,Noida
T0048131,C03591,P009,T-Shirt,Fashion,1,797,797,WALLET,SUCCESS,2026-08-22 00:04:15,Mumbai
T0048132,C03312,P004,Television,Electronics,5,36061,180305,UPI,SUCCESS,2026-08-22 13:31:37,Delhi
T0048133,C03073,P024,Dumbbells,Sports,1,4338,4338,UPI,SUCCESS,2026-08-22 19:34:36,Jaipur
T0048134,C01521,P003,Headphones,Electronics,2,2132,4264,CARD,SUCCESS,2026-08-22 07:40:57,Chennai
T0048135,C03998,P006,Shoes,Fashion,1,2917,2917,UPI,SUCCESS,2026-08-22 22:58:35,Hyderabad
T0048136,C00666,P013,Dry Fruits,Grocery,5,1310,6550,CARD,SUCCESS,2026-08-22 18:18:31,Chennai
T0048137,C02263,P012,Cooking Oil,Grocery,4,955,3820,NETBANKING,SUCCESS,2026-08-22 19:18:01,Kolkata
T0048138,C03384,P006,Shoes,Fashion,3,2689,8067,UPI,FAILED,2026-08-22 22:56:45,Delhi
T0048139,C02646,P024,Dumbbells,Sports,5,3885,19425,WALLET,SUCCESS,2026-08-22 00:25:17,Hyderabad
T0048140,C01907,P019,Bedsheet,Home,3,1454,4362,CARD,SUCCESS,2026-08-22 04:27:16,Mumbai
T0048141,C02639,P004,Television,Electronics,4,35139,140556,CARD,SUCCESS,2026-08-22 11:55:30,Delhi
T0048142,C00116,P007,Jeans,Fashion,5,1605,8025,CARD,SUCCESS,2026-08-22 09:46:03,Delhi
T0048143,C04061,P002,Mobile,Electronics,5,23431,117155,COD,PENDING,2026-08-22 21:14:09,Delhi
T0048144,C04523,P006,Shoes,Fashion,4,2728,10912,WALLET,PENDING,2026-08-22 07:37:20,Pune
T0048145,C04794,P008,Jacket,Fashion,2,3727,7454,COD,SUCCESS,2026-08-22 02:47:13,Hyderabad
T0048146,C01724,P005,Smartwatch,Electronics,3,6034,18102,UPI,SUCCESS,2026-08-22 00:48:30,Kolkata
T0048147,C04477,P005,Smartwatch,Electronics,5,6048,30240,NETBANKING,PENDING,2026-08-22 03:26:46,Delhi
T0048148,C02904,P012,Cooking Oil,Grocery,3,886,2658,WALLET,SUCCESS,2026-08-22 04:00:16,Chennai
T0048149,C00475,P023,Yoga Mat,Sports,5,1020,5100,CARD,SUCCESS,2026-08-22 10:05:07,Chennai
T0048150,C01528,P013,Dry Fruits,Grocery,2,1228,2456,UPI,SUCCESS,2026-08-22 03:34:59,Ahmedabad
T0048151,C04049,P011,Rice Bag,Grocery,2,1368,2736,CARD,PENDING,2026-08-22 14:27:03,Hyderabad
T0048152,C01113,P013,Dry Fruits,Grocery,3,1265,3795,WALLET,PENDING,2026-08-22 16:14:07,Kolkata
T0048153,C03373,P004,Television,Electronics,1,29296,29296,UPI,SUCCESS,2026-08-22 11:44:59,Pune
T0048154,C01967,P007,Jeans,Fashion,3,1626,4878,UPI,SUCCESS,2026-08-22 02:08:52,Delhi
T0048155,C03513,P018,Lamp,Home,5,1270,6350,UPI,SUCCESS,2026-08-22 08:20:07,Pune
T0048156,C03793,P015,Tea,Grocery,3,438,1314,UPI,SUCCESS,2026-08-22 17:01:08,Jaipur
T0048157,C02438,P006,Shoes,Fashion,4,2197,8788,WALLET,SUCCESS,2026-08-22 16:02:32,Chennai
T0048158,C04835,P016,Chair,Home,5,2986,14930,UPI,FAILED,2026-08-22 20:03:24,Kolkata
T0048159,C00549,P025,Running Shoes,Sports,2,4052,8104,COD,SUCCESS,2026-08-22 03:50:55,Delhi
T0048160,C02197,P004,Television,Electronics,4,37836,151344,UPI,SUCCESS,2026-08-22 18:08:36,Mumbai
T0048161,C00348,P023,Yoga Mat,Sports,1,865,865,WALLET,SUCCESS,2026-08-22 02:00:27,Kolkata
T0048162,C00716,P013,Dry Fruits,Grocery,1,1358,1358,CARD,SUCCESS,2026-08-22 05:49:23,Ahmedabad
T0048163,C02746,P013,Dry Fruits,Grocery,4,1359,5436,CARD,SUCCESS,2026-08-22 16:53:25,Kolkata
T0048164,C02788,P021,Cricket Bat,Sports,1,4368,4368,NETBANKING,SUCCESS,2026-08-22 07:52:31,Kolkata
T0048165,C02940,P012,Cooking Oil,Grocery,2,1005,2010,UPI,SUCCESS,2026-08-22 23:05:52,Jaipur
T0048166,C04158,P003,Headphones,Electronics,5,2208,11040,CARD,FAILED,2026-08-22 20:29:39,Bangalore
T0048167,C01271,P007,Jeans,Fashion,5,1838,9190,NETBANKING,SUCCESS,2026-08-22 09:02:18,Delhi
T0048168,C03177,P017,Table,Home,3,6567,19701,COD,FAILED,2026-08-22 10:50:02,Jaipur
T0048169,C01992,P016,Chair,Home,5,3352,16760,UPI,SUCCESS,2026-08-22 17:43:14,Jaipur
T0048170,C02700,P008,Jacket,Fashion,5,3280,16400,WALLET,SUCCESS,2026-08-22 14:27:02,Mumbai
T0048171,C04686,P018,Lamp,Home,2,1207,2414,UPI,SUCCESS,2026-08-22 19:48:10,Hyderabad
T0048172,C03517,P003,Headphones,Electronics,2,2738,5476,NETBANKING,SUCCESS,2026-08-22 20:54:37,Mumbai
T0048173,C00961,P011,Rice Bag,Grocery,4,1369,5476,COD,SUCCESS,2026-08-22 01:09:36,Bangalore
T0048174,C03785,P022,Football,Sports,1,1571,1571,CARD,SUCCESS,2026-08-22 03:02:16,Jaipur
T0048175,C04340,P023,Yoga Mat,Sports,1,954,954,WALLET,SUCCESS,2026-08-22 13:49:39,Pune
T0048176,C04172,P016,Chair,Home,1,3310,3310,UPI,SUCCESS,2026-08-22 04:51:52,Bangalore
T0048177,C00169,P008,Jacket,Fashion,2,3661,7322,WALLET,SUCCESS,2026-08-22 20:55:25,Bangalore
T0048178,C03740,P024,Dumbbells,Sports,5,5148,25740,COD,SUCCESS,2026-08-22 11:43:55,Hyderabad
T0048179,C02545,P003,Headphones,Electronics,3,2254,6762,CARD,SUCCESS,2026-08-22 23:02:23,Jaipur
T0048180,C01689,P015,Tea,Grocery,5,447,2235,NETBANKING,SUCCESS,2026-08-22 21:17:29,Kolkata
T0048181,C02004,P008,Jacket,Fashion,3,3409,10227,COD,SUCCESS,2026-08-22 08:31:30,Bangalore
T0048182,C04891,P023,Yoga Mat,Sports,2,782,1564,WALLET,SUCCESS,2026-08-22 11:29:34,Kolkata
T0048183,C01437,P016,Chair,Home,1,4036,4036,WALLET,SUCCESS,2026-08-22 20:34:31,Pune
T0048184,C02616,P019,Bedsheet,Home,1,1828,1828,UPI,SUCCESS,2026-08-22 20:32:24,Jaipur
T0048185,C00251,P012,Cooking Oil,Grocery,3,946,2838,COD,SUCCESS,2026-08-22 02:40:48,Noida
T0048186,C01610,P005,Smartwatch,Electronics,2,7375,14750,CARD,SUCCESS,2026-08-22 22:52:45,Chennai
T0048187,C04665,P011,Rice Bag,Grocery,5,1031,5155,CARD,SUCCESS,2026-08-22 06:11:22,Mumbai
T0048188,C00589,P010,Backpack,Fashion,3,1729,5187,CARD,SUCCESS,2026-08-22 09:42:42,Kolkata
T0048189,C04557,P008,Jacket,Fashion,3,3576,10728,WALLET,SUCCESS,2026-08-22 16:22:01,Kolkata
T0048190,C04767,P013,Dry Fruits,Grocery,4,1656,6624,CARD,SUCCESS,2026-08-22 14:50:37,Mumbai
T0048191,C02359,P022,Football,Sports,1,1662,1662,COD,SUCCESS,2026-08-22 11:18:54,Chennai
T0048192,C04139,P018,Lamp,Home,4,1070,4280,CARD,SUCCESS,2026-08-22 14:15:46,Ahmedabad
T0048193,C01756,P018,Lamp,Home,5,1348,6740,UPI,SUCCESS,2026-08-22 18:04:56,Pune
T0048194,C04296,P023,Yoga Mat,Sports,3,795,2385,WALLET,FAILED,2026-08-22 18:15:09,Noida
T0048195,C03151,P006,Shoes,Fashion,4,2280,9120,CARD,SUCCESS,2026-08-22 18:41:21,Delhi
T0048196,C00023,P023,Yoga Mat,Sports,2,1055,2110,COD,SUCCESS,2026-08-22 06:35:02,Mumbai
T0048197,C02011,P011,Rice Bag,Grocery,1,1400,1400,WALLET,FAILED,2026-08-22 02:05:03,Kolkata
T0048198,C03815,P013,Dry Fruits,Grocery,2,1629,3258,COD,SUCCESS,2026-08-22 07:59:42,Delhi
T0048199,C03969,P024,Dumbbells,Sports,3,4608,13824,NETBANKING,SUCCESS,2026-08-22 03:31:01,Mumbai
T0048200,C03930,P024,Dumbbells,Sports,3,4519,13557,COD,FAILED,2026-08-22 10:39:56,Noida
T0048201,C00881,P018,Lamp,Home,5,1059,5295,CARD,SUCCESS,2026-08-22 00:11:09,Ahmedabad
T0048202,C02176,P009,T-Shirt,Fashion,4,861,3444,WALLET,SUCCESS,2026-08-22 10:26:02,Hyderabad
T0048203,C02989,P010,Backpack,Fashion,3,1667,5001,CARD,SUCCESS,2026-08-22 11:57:11,Ahmedabad
T0048204,C04771,P001,Laptop,Electronics,5,43033,215165,UPI,SUCCESS,2026-08-22 01:12:45,Delhi
T0048205,C04601,P020,Cookware,Home,4,3264,13056,UPI,SUCCESS,2026-08-22 00:44:36,Jaipur
T0048206,C04676,P020,Cookware,Home,5,3083,15415,WALLET,SUCCESS,2026-08-22 09:53:57,Jaipur
T0048207,C02151,P004,Television,Electronics,5,29981,149905,NETBANKING,FAILED,2026-08-22 21:09:38,Pune
T0048208,C03813,P019,Bedsheet,Home,4,1739,6956,WALLET,PENDING,2026-08-22 13:35:52,Kolkata
T0048209,C03932,P015,Tea,Grocery,3,518,1554,UPI,PENDING,2026-08-22 19:31:27,Bangalore
T0048210,C02486,P002,Mobile,Electronics,3,18765,56295,WALLET,SUCCESS,2026-08-22 20:05:21,Bangalore
T0048211,C04677,P021,Cricket Bat,Sports,4,4383,17532,WALLET,SUCCESS,2026-08-22 23:12:38,Mumbai
T0048212,C02505,P008,Jacket,Fashion,4,3681,14724,CARD,SUCCESS,2026-08-22 10:51:44,Ahmedabad
T0048213,C02314,P009,T-Shirt,Fashion,5,947,4735,UPI,SUCCESS,2026-08-22 13:28:37,Pune
T0048214,C02111,P019,Bedsheet,Home,1,1394,1394,WALLET,SUCCESS,2026-08-22 07:13:33,Chennai
T0048215,C03436,P011,Rice Bag,Grocery,5,1220,6100,UPI,SUCCESS,2026-08-22 13:20:04,Noida
T0048216,C02369,P002,Mobile,Electronics,3,23470,70410,NETBANKING,SUCCESS,2026-08-22 15:17:41,Ahmedabad
T0048217,C03642,P022,Football,Sports,3,1539,4617,COD,SUCCESS,2026-08-22 11:18:54,Pune
T0048218,C04547,P015,Tea,Grocery,3,507,1521,COD,SUCCESS,2026-08-22 09:24:30,Chennai
T0048219,C04476,P017,Table,Home,4,6450,25800,WALLET,SUCCESS,2026-08-22 21:18:57,Bangalore
T0048220,C00543,P017,Table,Home,5,7759,38795,NETBANKING,SUCCESS,2026-08-22 22:55:48,Hyderabad
T0048221,C04927,P006,Shoes,Fashion,1,2569,2569,WALLET,SUCCESS,2026-08-22 20:34:33,Chennai
T0048222,C03324,P024,Dumbbells,Sports,2,4917,9834,CARD,SUCCESS,2026-08-22 00:32:35,Mumbai
T0048223,C01214,P018,Lamp,Home,2,1221,2442,WALLET,SUCCESS,2026-08-22 20:40:40,Kolkata
T0048224,C04444,P022,Football,Sports,3,1771,5313,COD,SUCCESS,2026-08-22 10:04:26,Jaipur
T0048225,C01805,P019,Bedsheet,Home,4,1545,6180,NETBANKING,SUCCESS,2026-08-22 11:38:46,Noida
T0048226,C02185,P017,Table,Home,1,7699,7699,CARD,SUCCESS,2026-08-22 13:25:47,Chennai
T0048227,C04483,P023,Yoga Mat,Sports,2,908,1816,NETBANKING,FAILED,2026-08-22 22:22:59,Noida
T0048228,C00594,P011,Rice Bag,Grocery,5,1081,5405,NETBANKING,SUCCESS,2026-08-22 21:43:25,Pune
T0048229,C02698,P001,Laptop,Electronics,4,41895,167580,WALLET,SUCCESS,2026-08-22 16:53:00,Mumbai
T0048230,C02504,P018,Lamp,Home,5,1300,6500,UPI,SUCCESS,2026-08-22 07:38:00,Hyderabad
T0048231,C00530,P016,Chair,Home,1,3672,3672,UPI,PENDING,2026-08-22 03:53:56,Noida
T0048232,C04440,P025,Running Shoes,Sports,5,3469,17345,CARD,SUCCESS,2026-08-22 01:42:33,Ahmedabad
T0048233,C02171,P005,Smartwatch,Electronics,2,7084,14168,WALLET,SUCCESS,2026-08-22 05:13:58,Delhi
T0048234,C02931,P022,Football,Sports,3,1372,4116,NETBANKING,SUCCESS,2026-08-22 12:57:13,Delhi
T0048235,C01982,P023,Yoga Mat,Sports,3,799,2397,CARD,FAILED,2026-08-22 18:00:19,Mumbai
T0048236,C00806,P014,Flour,Grocery,3,590,1770,COD,SUCCESS,2026-08-22 06:41:45,Ahmedabad
T0048237,C00578,P004,Television,Electronics,5,28921,144605,WALLET,SUCCESS,2026-08-22 05:09:56,Noida
T0048238,C02351,P016,Chair,Home,5,3427,17135,WALLET,FAILED,2026-08-22 07:07:31,Jaipur
T0048239,C00078,P008,Jacket,Fashion,3,3531,10593,COD,PENDING,2026-08-22 20:37:51,Delhi
T0048240,C03551,P021,Cricket Bat,Sports,4,3444,13776,COD,SUCCESS,2026-08-22 23:42:56,Delhi
T0048241,C04997,P024,Dumbbells,Sports,2,4203,8406,COD,PENDING,2026-08-22 09:16:23,Hyderabad
T0048242,C01453,P012,Cooking Oil,Grocery,4,980,3920,CARD,FAILED,2026-08-22 18:10:56,Jaipur
T0048243,C00779,P014,Flour,Grocery,5,685,3425,WALLET,SUCCESS,2026-08-22 07:24:12,Mumbai
T0048244,C03302,P014,Flour,Grocery,3,560,1680,WALLET,SUCCESS,2026-08-22 20:52:46,Mumbai
T0048245,C00263,P020,Cookware,Home,3,2919,8757,COD,SUCCESS,2026-08-22 19:01:59,Mumbai
T0048246,C02376,P018,Lamp,Home,1,1238,1238,COD,SUCCESS,2026-08-22 23:09:09,Kolkata
T0048247,C04543,P023,Yoga Mat,Sports,4,1070,4280,WALLET,SUCCESS,2026-08-22 05:57:10,Jaipur
T0048248,C00673,P019,Bedsheet,Home,1,1754,1754,UPI,PENDING,2026-08-22 08:19:03,Bangalore
T0048249,C03313,P020,Cookware,Home,3,2783,8349,UPI,FAILED,2026-08-22 09:52:42,Delhi
T0048250,C01714,P006,Shoes,Fashion,5,2506,12530,COD,SUCCESS,2026-08-22 18:18:23,Ahmedabad
T0048251,C00994,P021,Cricket Bat,Sports,2,4119,8238,CARD,SUCCESS,2026-08-22 08:03:21,Pune
T0048252,C02638,P016,Chair,Home,1,3528,3528,COD,PENDING,2026-08-22 21:07:29,Chennai
T0048253,C02791,P014,Flour,Grocery,1,652,652,NETBANKING,SUCCESS,2026-08-22 09:16:25,Chennai
T0048254,C02966,P011,Rice Bag,Grocery,5,1383,6915,WALLET,SUCCESS,2026-08-22 13:29:22,Bangalore
T0048255,C01063,P011,Rice Bag,Grocery,3,1416,4248,UPI,SUCCESS,2026-08-22 02:30:06,Bangalore
T0048256,C00270,P012,Cooking Oil,Grocery,4,821,3284,COD,SUCCESS,2026-08-22 01:00:49,Jaipur
T0048257,C03822,P024,Dumbbells,Sports,3,4513,13539,WALLET,SUCCESS,2026-08-22 20:36:38,Pune
T0048258,C03979,P016,Chair,Home,1,3392,3392,UPI,SUCCESS,2026-08-22 18:18:18,Mumbai
T0048259,C02864,P020,Cookware,Home,4,2541,10164,CARD,SUCCESS,2026-08-22 09:30:16,Mumbai
T0048260,C03671,P001,Laptop,Electronics,3,45408,136224,CARD,SUCCESS,2026-08-22 22:20:15,Kolkata
T0048261,C02734,P012,Cooking Oil,Grocery,1,967,967,NETBANKING,SUCCESS,2026-08-22 15:28:46,Mumbai
T0048262,C00252,P019,Bedsheet,Home,1,1624,1624,WALLET,FAILED,2026-08-22 10:15:11,Kolkata
T0048263,C04072,P014,Flour,Grocery,4,554,2216,CARD,SUCCESS,2026-08-22 18:01:10,Jaipur
T0048264,C02514,P005,Smartwatch,Electronics,5,7591,37955,WALLET,SUCCESS,2026-08-22 14:17:09,Pune
T0048265,C00004,P013,Dry Fruits,Grocery,5,1217,6085,NETBANKING,SUCCESS,2026-08-22 00:03:36,Mumbai
T0048266,C00540,P020,Cookware,Home,3,3117,9351,WALLET,SUCCESS,2026-08-22 05:36:14,Jaipur
T0048267,C04797,P016,Chair,Home,3,3139,9417,WALLET,FAILED,2026-08-22 17:04:39,Chennai
T0048268,C02772,P012,Cooking Oil,Grocery,1,1001,1001,UPI,SUCCESS,2026-08-22 06:24:09,Pune
T0048269,C02116,P025,Running Shoes,Sports,3,3961,11883,CARD,SUCCESS,2026-08-22 13:42:17,Jaipur
T0048270,C04682,P025,Running Shoes,Sports,5,3753,18765,CARD,SUCCESS,2026-08-22 14:44:19,Kolkata
T0048271,C01354,P017,Table,Home,4,6690,26760,NETBANKING,PENDING,2026-08-22 16:44:36,Mumbai
T0048272,C03268,P019,Bedsheet,Home,3,1721,5163,WALLET,SUCCESS,2026-08-22 01:23:13,Pune
T0048273,C03981,P019,Bedsheet,Home,5,1466,7330,COD,SUCCESS,2026-08-22 14:01:19,Jaipur
T0048274,C02324,P015,Tea,Grocery,5,485,2425,CARD,SUCCESS,2026-08-22 14:10:06,Hyderabad
T0048275,C01741,P023,Yoga Mat,Sports,2,904,1808,COD,FAILED,2026-08-22 15:43:01,Chennai
T0048276,C01100,P002,Mobile,Electronics,4,22553,90212,CARD,SUCCESS,2026-08-22 06:01:41,Noida
T0048277,C03082,P025,Running Shoes,Sports,5,3395,16975,NETBANKING,SUCCESS,2026-08-22 09:46:22,Ahmedabad
T0048278,C02815,P013,Dry Fruits,Grocery,3,1460,4380,COD,SUCCESS,2026-08-22 13:44:09,Bangalore
T0048279,C03277,P019,Bedsheet,Home,4,1412,5648,UPI,SUCCESS,2026-08-22 04:00:18,Pune
T0048280,C00884,P008,Jacket,Fashion,4,3223,12892,COD,FAILED,2026-08-22 18:33:13,Delhi
T0048281,C04476,P014,Flour,Grocery,2,637,1274,UPI,SUCCESS,2026-08-22 11:37:26,Bangalore
T0048282,C00576,P016,Chair,Home,3,3302,9906,COD,SUCCESS,2026-08-22 02:34:26,Kolkata
T0048283,C02845,P006,Shoes,Fashion,5,2846,14230,UPI,FAILED,2026-08-22 07:42:15,Pune
T0048284,C04999,P003,Headphones,Electronics,4,2414,9656,WALLET,SUCCESS,2026-08-22 07:41:50,Pune
T0048285,C04019,P016,Chair,Home,2,3120,6240,COD,SUCCESS,2026-08-22 12:05:16,Ahmedabad
T0048286,C00146,P017,Table,Home,1,8139,8139,COD,SUCCESS,2026-08-22 04:24:18,Bangalore
T0048287,C01870,P021,Cricket Bat,Sports,2,4192,8384,NETBANKING,SUCCESS,2026-08-22 15:21:49,Ahmedabad
T0048288,C01657,P001,Laptop,Electronics,2,47854,95708,NETBANKING,SUCCESS,2026-08-22 15:29:32,Ahmedabad
T0048289,C04183,P021,Cricket Bat,Sports,3,4399,13197,CARD,SUCCESS,2026-08-22 14:58:31,Jaipur
T0048290,C01897,P015,Tea,Grocery,1,522,522,WALLET,SUCCESS,2026-08-22 22:03:41,Bangalore
T0048291,C01876,P014,Flour,Grocery,1,579,579,UPI,SUCCESS,2026-08-22 08:40:18,Jaipur
T0048292,C01580,P025,Running Shoes,Sports,3,3731,11193,NETBANKING,SUCCESS,2026-08-22 15:41:57,Noida
T0048293,C03252,P016,Chair,Home,4,3274,13096,NETBANKING,SUCCESS,2026-08-22 11:12:14,Noida
T0048294,C02430,P021,Cricket Bat,Sports,2,3800,7600,WALLET,FAILED,2026-08-22 15:49:35,Hyderabad
T0048295,C03149,P016,Chair,Home,4,3573,14292,WALLET,SUCCESS,2026-08-22 22:17:34,Pune
T0048296,C01581,P008,Jacket,Fashion,1,2970,2970,COD,SUCCESS,2026-08-22 22:31:34,Delhi
T0048297,C01546,P005,Smartwatch,Electronics,1,7623,7623,UPI,SUCCESS,2026-08-22 19:47:21,Mumbai
T0048298,C01655,P008,Jacket,Fashion,3,2997,8991,WALLET,SUCCESS,2026-08-22 02:51:46,Mumbai
T0048299,C04908,P007,Jeans,Fashion,2,1537,3074,COD,SUCCESS,2026-08-22 16:59:21,Pune
T0048300,C02104,P006,Shoes,Fashion,1,2168,2168,NETBANKING,SUCCESS,2026-08-22 23:55:25,Noida
T0048301,C01508,P016,Chair,Home,4,3130,12520,COD,SUCCESS,2026-08-22 15:28:59,Jaipur
T0048302,C01778,P016,Chair,Home,5,3828,19140,NETBANKING,PENDING,2026-08-22 19:53:29,Pune
T0048303,C02766,P012,Cooking Oil,Grocery,5,750,3750,COD,SUCCESS,2026-08-22 23:39:55,Chennai
T0048304,C02447,P024,Dumbbells,Sports,4,4235,16940,UPI,SUCCESS,2026-08-22 14:07:28,Jaipur
T0048305,C00309,P016,Chair,Home,3,3349,10047,NETBANKING,PENDING,2026-08-22 11:20:44,Mumbai
T0048306,C01604,P025,Running Shoes,Sports,3,3082,9246,CARD,SUCCESS,2026-08-22 17:18:47,Hyderabad
T0048307,C04751,P020,Cookware,Home,1,2464,2464,CARD,SUCCESS,2026-08-22 22:58:59,Chennai
T0048308,C02268,P014,Flour,Grocery,5,678,3390,NETBANKING,SUCCESS,2026-08-22 15:29:16,Delhi
T0048309,C01946,P018,Lamp,Home,4,1086,4344,UPI,SUCCESS,2026-08-22 05:58:14,Pune
T0048310,C00708,P005,Smartwatch,Electronics,3,6077,18231,NETBANKING,SUCCESS,2026-08-22 21:37:34,Delhi
T0048311,C02432,P015,Tea,Grocery,5,447,2235,UPI,SUCCESS,2026-08-22 11:55:46,Chennai
T0048312,C04505,P015,Tea,Grocery,1,418,418,WALLET,FAILED,2026-08-22 02:35:46,Pune
T0048313,C02672,P014,Flour,Grocery,2,687,1374,NETBANKING,PENDING,2026-08-22 23:19:07,Kolkata
T0048314,C02319,P009,T-Shirt,Fashion,2,949,1898,CARD,FAILED,2026-08-22 14:17:31,Hyderabad
T0048315,C03141,P010,Backpack,Fashion,1,1633,1633,CARD,SUCCESS,2026-08-22 21:41:11,Mumbai
T0048316,C04799,P001,Laptop,Electronics,3,39922,119766,COD,PENDING,2026-08-22 07:12:33,Ahmedabad
T0048317,C00456,P008,Jacket,Fashion,2,3645,7290,WALLET,SUCCESS,2026-08-22 07:34:00,Noida
T0048318,C00330,P024,Dumbbells,Sports,2,4995,9990,COD,SUCCESS,2026-08-22 20:15:41,Delhi
T0048319,C03564,P012,Cooking Oil,Grocery,3,788,2364,UPI,SUCCESS,2026-08-22 10:22:14,Bangalore
T0048320,C02602,P023,Yoga Mat,Sports,1,891,891,CARD,SUCCESS,2026-08-22 15:44:56,Ahmedabad
T0048321,C03109,P018,Lamp,Home,4,1355,5420,UPI,SUCCESS,2026-08-22 10:43:24,Mumbai
T0048322,C03639,P022,Football,Sports,3,1439,4317,WALLET,SUCCESS,2026-08-22 11:38:34,Ahmedabad
T0048323,C00775,P016,Chair,Home,5,3204,16020,CARD,SUCCESS,2026-08-22 04:35:42,Hyderabad
T0048324,C01750,P001,Laptop,Electronics,5,39721,198605,WALLET,SUCCESS,2026-08-22 14:53:45,Kolkata
T0048325,C03959,P004,Television,Electronics,1,37412,37412,WALLET,SUCCESS,2026-08-22 04:53:05,Bangalore
T0048326,C01801,P018,Lamp,Home,1,1393,1393,UPI,SUCCESS,2026-08-22 07:10:45,Bangalore
T0048327,C00623,P011,Rice Bag,Grocery,2,1110,2220,NETBANKING,SUCCESS,2026-08-22 14:19:17,Ahmedabad
T0048328,C04784,P006,Shoes,Fashion,1,2902,2902,WALLET,SUCCESS,2026-08-22 23:26:19,Jaipur
T0048329,C03115,P018,Lamp,Home,2,1204,2408,COD,SUCCESS,2026-08-22 23:04:47,Noida
T0048330,C04858,P016,Chair,Home,5,4017,20085,COD,SUCCESS,2026-08-22 11:29:36,Bangalore
T0048331,C01396,P010,Backpack,Fashion,2,1314,2628,COD,FAILED,2026-08-22 09:14:07,Noida
T0048332,C01958,P002,Mobile,Electronics,1,19641,19641,NETBANKING,SUCCESS,2026-08-22 03:23:14,Jaipur
T0048333,C02543,P011,Rice Bag,Grocery,3,1288,3864,COD,SUCCESS,2026-08-22 07:43:03,Ahmedabad
T0048334,C01008,P003,Headphones,Electronics,4,2889,11556,UPI,SUCCESS,2026-08-22 11:07:09,Jaipur
T0048335,C00166,P009,T-Shirt,Fashion,3,877,2631,COD,SUCCESS,2026-08-22 10:15:23,Mumbai
T0048336,C03940,P014,Flour,Grocery,1,594,594,UPI,SUCCESS,2026-08-22 17:09:02,Mumbai
T0048337,C02769,P022,Football,Sports,1,1756,1756,COD,SUCCESS,2026-08-22 19:48:27,Mumbai
T0048338,C01008,P023,Yoga Mat,Sports,4,787,3148,CARD,SUCCESS,2026-08-22 13:25:50,Mumbai
T0048339,C00208,P011,Rice Bag,Grocery,1,1038,1038,CARD,SUCCESS,2026-08-22 08:39:36,Mumbai
T0048340,C04766,P023,Yoga Mat,Sports,2,866,1732,CARD,SUCCESS,2026-08-22 02:17:17,Delhi
T0048341,C02782,P002,Mobile,Electronics,4,23491,93964,NETBANKING,SUCCESS,2026-08-22 07:19:14,Ahmedabad
T0048342,C04323,P023,Yoga Mat,Sports,2,913,1826,COD,SUCCESS,2026-08-22 07:22:19,Ahmedabad
T0048343,C02869,P014,Flour,Grocery,3,557,1671,NETBANKING,SUCCESS,2026-08-22 01:22:10,Delhi
T0048344,C03708,P012,Cooking Oil,Grocery,5,984,4920,COD,SUCCESS,2026-08-22 20:30:06,Jaipur
T0048345,C00171,P011,Rice Bag,Grocery,5,1339,6695,NETBANKING,FAILED,2026-08-22 22:48:42,Jaipur
T0048346,C03801,P012,Cooking Oil,Grocery,1,742,742,UPI,SUCCESS,2026-08-22 02:49:01,Mumbai
T0048347,C03281,P022,Football,Sports,3,1718,5154,WALLET,SUCCESS,2026-08-22 14:45:52,Chennai
T0048348,C04094,P007,Jeans,Fashion,1,1692,1692,UPI,SUCCESS,2026-08-22 05:09:35,Kolkata
T0048349,C03772,P012,Cooking Oil,Grocery,5,802,4010,UPI,SUCCESS,2026-08-22 19:36:00,Noida
T0048350,C03336,P014,Flour,Grocery,5,532,2660,COD,SUCCESS,2026-08-22 18:06:49,Delhi
T0048351,C01211,P007,Jeans,Fashion,1,1679,1679,UPI,SUCCESS,2026-08-22 15:26:27,Jaipur
T0048352,C02369,P007,Jeans,Fashion,2,1619,3238,WALLET,SUCCESS,2026-08-22 06:39:03,Hyderabad
T0048353,C04297,P013,Dry Fruits,Grocery,2,1595,3190,WALLET,SUCCESS,2026-08-22 00:45:58,Jaipur
T0048354,C04241,P022,Football,Sports,5,1696,8480,NETBANKING,FAILED,2026-08-22 15:07:18,Pune
T0048355,C00714,P005,Smartwatch,Electronics,2,7627,15254,UPI,SUCCESS,2026-08-22 14:03:19,Hyderabad
T0048356,C03670,P016,Chair,Home,2,3778,7556,NETBANKING,SUCCESS,2026-08-22 03:53:19,Kolkata
T0048357,C02458,P001,Laptop,Electronics,2,42913,85826,NETBANKING,SUCCESS,2026-08-22 11:01:21,Mumbai
T0048358,C04304,P004,Television,Electronics,5,32084,160420,COD,SUCCESS,2026-08-22 21:47:32,Pune
T0048359,C00945,P021,Cricket Bat,Sports,4,4626,18504,COD,SUCCESS,2026-08-22 02:47:56,Pune
T0048360,C04325,P005,Smartwatch,Electronics,4,7178,28712,COD,SUCCESS,2026-08-22 18:22:22,Chennai
